Genome_ID	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	qcovs	qcovhsp
NZ_CP019041.1	BAC0519|vmeI|tr|Q87QH1|Q87QH1_VIBPA|Transporter,|AcrB/D/F|family|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VP1178|PE=4|SV=1	NZ_CP019041.1	24.296	1066	719	34	17	1033	2769424	2766344	1.15e-44	174.0	1033	99	98
NZ_CP019041.1	BAC0519|vmeI|tr|Q87QH1|Q87QH1_VIBPA|Transporter,|AcrB/D/F|family|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VP1178|PE=4|SV=1	NZ_CP019041.1	21.512	1032	736	23	52	1033	1242229	1245252	3.52e-41	162.0	1033	99	95
NZ_CP019041.1	BAC0521|vmeK|tr|Q87LY6|Q87LY6_VIBPA|Putative|multidrug|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VP2472|PE=4|SV=1	NZ_CP019041.1	22.804	1013	701	31	20	977	2852761	2855721	1.1099999999999999e-41	164.0	1043	93	92
NZ_CP019041.1	BAC0521|vmeK|tr|Q87LY6|Q87LY6_VIBPA|Putative|multidrug|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VP2472|PE=4|SV=1	NZ_CP019041.1	21.804	1009	718	24	11	977	556941	559880	4.0699999999999997e-41	162.0	1043	93	93
NZ_CP019041.1	BAC0521|vmeK|tr|Q87LY6|Q87LY6_VIBPA|Putative|multidrug|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VP2472|PE=4|SV=1	NZ_CP019041.1	22.578	1032	693	28	9	981	887155	890109	1.24e-31	131.0	1043	93	93
NZ_CP019041.1	BAC0521|vmeK|tr|Q87LY6|Q87LY6_VIBPA|Putative|multidrug|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VP2472|PE=4|SV=1	NZ_CP019041.1	21.633	943	674	23	34	938	1242214	1244961	6.650000000000001e-27	116.0	1043	93	87
NZ_CP019041.1	BAC0522|vmeP|tr|Q87IY6|Q87IY6_VIBPA|Putative|multidrug|efflux|system|transmembrane|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0470|PE=4|SV=1	NZ_CP019041.1	32.121	330	217	5	55	380	2851639	2852619	9.999999999999999e-31	121.0	380	86	86
NZ_CP019041.1	BAC0523|vmeQ|tr|Q87IY5|Q87IY5_VIBPA|Putative|multidrug|efflux|membrane|fusion|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0471|PE=4|SV=1	NZ_CP019041.1	40.394	1067	604	14	2	1046	2852713	2855883	0.0	699.0	1046	100	99
NZ_CP019041.1	BAC0523|vmeQ|tr|Q87IY5|Q87IY5_VIBPA|Putative|multidrug|efflux|membrane|fusion|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0471|PE=4|SV=1	NZ_CP019041.1	36.015	1044	650	10	1	1037	2769427	2766329	3.77e-173	560.0	1046	100	99
NZ_CP019041.1	BAC0523|vmeQ|tr|Q87IY5|Q87IY5_VIBPA|Putative|multidrug|efflux|membrane|fusion|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0471|PE=4|SV=1	NZ_CP019041.1	25.299	1087	729	24	2	1046	2352605	2355742	1.7100000000000002e-57	215.0	1046	100	99
NZ_CP019041.1	BAC0523|vmeQ|tr|Q87IY5|Q87IY5_VIBPA|Putative|multidrug|efflux|membrane|fusion|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0471|PE=4|SV=1	NZ_CP019041.1	23.011	1056	754	19	4	1030	556929	560006	1.12e-46	180.0	1046	100	98
NZ_CP019041.1	BAC0523|vmeQ|tr|Q87IY5|Q87IY5_VIBPA|Putative|multidrug|efflux|membrane|fusion|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0471|PE=4|SV=1	NZ_CP019041.1	22.596	1071	742	25	4	1032	887152	890229	1.59e-39	157.0	1046	100	98
NZ_CP019041.1	BAC0523|vmeQ|tr|Q87IY5|Q87IY5_VIBPA|Putative|multidrug|efflux|membrane|fusion|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0471|PE=4|SV=1	NZ_CP019041.1	23.247	1084	741	26	2	1041	335517	338627	3.8699999999999995e-30	126.0	1046	100	99
NZ_CP019041.1	BAC0524|vmeT|tr|Q87HZ9|Q87HZ9_VIBPA|Putative|multidrug|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0807|PE=4|SV=1	NZ_CP019041.1	24.796	367	244	10	10	358	334411	335469	3.08e-16	77.4	361	97	97
NZ_CP019041.1	BAC0525|vmeU|tr|Q87HZ8|Q87HZ8_VIBPA|Putative|periplasmic|linker|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0808|PE=4|SV=1	NZ_CP019041.1	22.581	372	249	9	1	352	334411	335469	3.04e-16	77.4	353	99	99
NZ_CP019041.1	BAC0526|vmeV|tr|Q87HZ7|Q87HZ7_VIBPA|Transporter,|AcrB/D/F|family|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0809|PE=4|SV=1	NZ_CP019041.1	31.962	1045	674	10	2	1018	335514	338621	7.68e-159	518.0	1019	100	99
NZ_CP019041.1	BAC0526|vmeV|tr|Q87HZ7|Q87HZ7_VIBPA|Transporter,|AcrB/D/F|family|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0809|PE=4|SV=1	NZ_CP019041.1	23.467	1044	750	17	1	1011	2352599	2355682	5.6399999999999995e-61	225.0	1019	100	99
NZ_CP019041.1	BAC0526|vmeV|tr|Q87HZ7|Q87HZ7_VIBPA|Transporter,|AcrB/D/F|family|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0809|PE=4|SV=1	NZ_CP019041.1	23.569	1048	732	24	3	1008	556923	559985	1.57e-57	214.0	1019	100	99
NZ_CP019041.1	BAC0526|vmeV|tr|Q87HZ7|Q87HZ7_VIBPA|Transporter,|AcrB/D/F|family|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0809|PE=4|SV=1	NZ_CP019041.1	22.902	1013	727	24	3	984	887146	890115	7.28e-51	193.0	1019	100	96
NZ_CP019041.1	BAC0526|vmeV|tr|Q87HZ7|Q87HZ7_VIBPA|Transporter,|AcrB/D/F|family|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0809|PE=4|SV=1	NZ_CP019041.1	22.222	1026	729	21	38	1015	1242229	1245243	1.67e-42	167.0	1019	100	96
NZ_CP019041.1	BAC0526|vmeV|tr|Q87HZ7|Q87HZ7_VIBPA|Transporter,|AcrB/D/F|family|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA0809|PE=4|SV=1	NZ_CP019041.1	23.41	1085	709	37	3	1019	2769424	2766332	1.8199999999999999e-40	160.0	1019	100	99
NZ_CP019041.1	BAC0514|vmeY|tr|Q87GX4|Q87GX4_VIBPA|Putative|multidrug|efflux|membrane|fusion|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA1191|PE=4|SV=1	NZ_CP019041.1	32.796	372	240	6	6	368	2851480	2852592	4.64e-39	145.0	375	97	97
NZ_CP019041.1	BAC0514|vmeY|tr|Q87GX4|Q87GX4_VIBPA|Putative|multidrug|efflux|membrane|fusion|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA1191|PE=4|SV=1	NZ_CP019041.1	25.077	323	219	9	45	360	334516	335436	1.95e-10	59.7	375	97	84
NZ_CP019041.1	BAC0515|vmeZ|tr|Q87GX5|Q87GX5_VIBPA|Putative|acriflavin|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA1190|PE=4|SV=1	NZ_CP019041.1	39.333	1050	609	12	2	1031	2852713	2855838	0.0	711.0	1050	99	98
NZ_CP019041.1	BAC0515|vmeZ|tr|Q87GX5|Q87GX5_VIBPA|Putative|acriflavin|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA1190|PE=4|SV=1	NZ_CP019041.1	36.531	1032	642	9	1	1030	2769427	2766365	0.0	611.0	1050	99	98
NZ_CP019041.1	BAC0515|vmeZ|tr|Q87GX5|Q87GX5_VIBPA|Putative|acriflavin|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA1190|PE=4|SV=1	NZ_CP019041.1	24.545	1043	712	22	4	1011	556929	559937	3.7800000000000003e-63	233.0	1050	99	96
NZ_CP019041.1	BAC0515|vmeZ|tr|Q87GX5|Q87GX5_VIBPA|Putative|acriflavin|resistance|protein|OS=Vibrio|parahaemolyticus|serotype|O3:K6|(strain|RIMD|2210633)|GN=VPA1190|PE=4|SV=1	NZ_CP019041.1	24.274	1067	745	22	2	1038	2352605	2355706	1.23e-58	218.0	1050	99	99
NZ_CP019041.1	BAC0603|wtpB|sp|Q8U4K4|WTPB_PYRFU|Molybdate/tungstate|transport|system|permease|protein|WtpB|OS=Pyrococcus|furiosus|(strain|ATCC|43587|/|DSM|3638|/|JCM|8422|/|Vc1)|GN=wtpB|PE=3|SV=2	NZ_CP019041.1	26.36	239	158	4	25	245	1441948	1441232	1.97e-21	90.1	249	89	89
NZ_CP019041.1	BAC0603|wtpB|sp|Q8U4K4|WTPB_PYRFU|Molybdate/tungstate|transport|system|permease|protein|WtpB|OS=Pyrococcus|furiosus|(strain|ATCC|43587|/|DSM|3638|/|JCM|8422|/|Vc1)|GN=wtpB|PE=3|SV=2	NZ_CP019041.1	26.522	230	151	4	25	236	1442826	1442137	2.01e-21	90.1	249	89	85
NZ_CP019041.1	BAC0604|wtpC|sp|Q8U4K3|WTPC_PYRFU|Molybdate/tungstate|import|ATP-binding|protein|WtpC|OS=Pyrococcus|furiosus|(strain|ATCC|43587|/|DSM|3638|/|JCM|8422|/|Vc1)|GN=wtpC|PE=3|SV=1	NZ_CP019041.1	40.12	334	176	7	2	315	1441169	1440180	5.6700000000000005e-64	217.0	344	100	91
NZ_CP019041.1	BAC0604|wtpC|sp|Q8U4K3|WTPC_PYRFU|Molybdate/tungstate|import|ATP-binding|protein|WtpC|OS=Pyrococcus|furiosus|(strain|ATCC|43587|/|DSM|3638|/|JCM|8422|/|Vc1)|GN=wtpC|PE=3|SV=1	NZ_CP019041.1	33.239	355	214	9	1	344	1519078	1518050	1.3e-52	184.0	344	100	100
NZ_CP019041.1	BAC0432|ybtP|tr|Q9R7V3|Q9R7V3_YERPE|Lipoprotein|inner|membrane|ABC-transporter|OS=Yersinia|pestis|GN=ybtP|PE=4|SV=1	NZ_CP019041.1	29.49	529	342	11	74	585	2164227	2162683	2.31e-53	194.0	600	85	85
NZ_CP019041.1	BAC0433|ybtQ|tr|Q9Z375|Q9Z375_YERPE|Inner|membrane|ABC-transporter|YbtQ|OS=Yersinia|pestis|GN=ybtQ|PE=4|SV=1	NZ_CP019041.1	30.81	568	306	19	54	578	2164287	2162716	3.96e-49	181.0	600	88	88
NZ_CP019041.1	BAC0435|yddg/emrE|sp|D0ZXP9|YDDG_SALT1|Methyl|viologen|resistance|protein|YddG|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=yddG|PE=1|SV=1	NZ_CP019041.1	56.314	293	128	0	1	293	356515	357393	3.2400000000000003e-97	310.0	293	100	100
NZ_CP019041.1	BAC0440|yfeB|sp|Q56953|YFEB_YERPE|Chelated|iron|transport|system|membrane|protein|YfeB|OS=Yersinia|pestis|GN=yfeB|PE=3|SV=1	NZ_CP019041.1	29.348	276	161	9	7	276	90448	91191	3.93e-29	114.0	296	91	91
NZ_CP019041.1	BAC0440|yfeB|sp|Q56953|YFEB_YERPE|Chelated|iron|transport|system|membrane|protein|YfeB|OS=Yersinia|pestis|GN=yfeB|PE=3|SV=1	NZ_CP019041.1	24.419	258	174	8	13	261	3307696	3306959	1.08e-11	62.4	296	91	84
NZ_CP019041.1	BAC0441|yfeC|sp|Q56954|YFEC_YERPE|Chelated|iron|transport|system|membrane|protein|YfeC|OS=Yersinia|pestis|GN=yfeC|PE=3|SV=1	NZ_CP019041.1	30.645	248	162	4	23	263	91252	91986	2.61e-15	73.2	294	82	82
NZ_CP019041.1	BAC0442|yfeD|sp|Q56955|YFED_YERPE|Chelated|iron|transport|system|membrane|protein|YfeD|OS=Yersinia|pestis|GN=yfeD|PE=3|SV=2	NZ_CP019041.1	25.896	251	172	3	32	275	91282	92013	1.62e-12	65.1	297	82	82
NZ_CP019041.1	BAC0443|yfmO|sp|O06473|YFMO_BACSU|Multidrug|efflux|protein|YfmO|OS=Bacillus|subtilis|(strain|168)|GN=yfmO|PE=2|SV=1	NZ_CP019041.1	21.739	391	250	14	4	362	42298	41198	0.000103	41.6	396	91	91
NZ_CP019041.1	BAC0444|yfmP|sp|O06474|YFMP_BACSU|HTH-type|transcriptional|regulator|YfmP|OS=Bacillus|subtilis|(strain|168)|GN=yfmP|PE=2|SV=1	NZ_CP019041.1	31.148	122	66	3	4	125	545689	545378	1.18e-08	49.3	140	88	87
NZ_CP019041.1	BAC0444|yfmP|sp|O06474|YFMP_BACSU|HTH-type|transcriptional|regulator|YfmP|OS=Bacillus|subtilis|(strain|168)|GN=yfmP|PE=2|SV=1	NZ_CP019041.1	34.127	126	71	6	3	121	44175	43813	7.84e-08	47.0	140	88	85
NZ_CP019041.1	BAC0449|ykkD|sp|P49857|YKKD_BACSU|Multidrug|resistance|protein|YkkD|OS=Bacillus|subtilis|(strain|168)|GN=ykkD|PE=1|SV=2	NZ_CP019041.1	33.654	104	69	0	2	105	1030764	1031075	0.004	32.3	105	99	99
NZ_CP019041.1	BAC0455|ziaA|sp|Q59998|ATZN_SYNY3|Zinc-transporting|ATPase|OS=Synechocystis|sp.|(strain|PCC|6803|/|Kazusa)|GN=ziaA|PE=1|SV=1	NZ_CP019041.1	29.504	766	467	20	6	721	1320365	1318137	5.12e-85	291.0	721	99	99
NZ_CP019041.1	BAC0459|zitB/ybgR|sp|P75757|ZITB_ECOLI|Zinc|transporter|ZitB|OS=Escherichia|coli|(strain|K12)|GN=zitB|PE=1|SV=1	NZ_CP019041.1	36.656	311	181	7	3	312	560181	561068	1.02e-34	130.0	313	99	99
NZ_CP019041.1	BAC0459|zitB/ybgR|sp|P75757|ZITB_ECOLI|Zinc|transporter|ZitB|OS=Escherichia|coli|(strain|K12)|GN=zitB|PE=1|SV=1	NZ_CP019041.1	29.87	308	169	7	19	289	1348913	1349806	1.11e-10	59.7	313	99	87
NZ_CP019041.1	BAC0461|zntA/yhhO|sp|P37617|ATZN_ECOLI|Lead,|cadmium,|zinc|and|mercury-transporting|ATPase|OS=Escherichia|coli|(strain|K12)|GN=zntA|PE=1|SV=1	NZ_CP019041.1	31.572	757	436	14	44	730	1320371	1318137	2.04e-77	269.0	732	94	94
NZ_CP019041.1	BAC0462|zntR/yhdM|sp|P0ACS5|ZNTR_ECOLI|HTH-type|transcriptional|regulator|ZntR|OS=Escherichia|coli|(strain|K12)|GN=zntR|PE=1|SV=1	NZ_CP019041.1	35.606	132	81	3	2	132	2596521	2596907	1.14e-20	84.0	141	95	93
NZ_CP019041.1	BAC0462|zntR/yhdM|sp|P0ACS5|ZNTR_ECOLI|HTH-type|transcriptional|regulator|ZntR|OS=Escherichia|coli|(strain|K12)|GN=zntR|PE=1|SV=1	NZ_CP019041.1	32.331	133	87	2	3	135	1318093	1317704	4e-19	79.3	141	95	94
NZ_CP019041.1	BAC0464|znuB/yebI|sp|P39832|ZNUB_ECOLI|High-affinity|zinc|uptake|system|membrane|protein|ZnuB|OS=Escherichia|coli|(strain|K12)|GN=znuB|PE=1|SV=3	NZ_CP019041.1	36.8	250	157	1	2	251	91228	91974	1.94e-30	116.0	261	96	96
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	46.581	234	116	3	3	234	90457	91137	4.36e-63	210.0	251	99	92
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	30.328	244	137	7	1	220	1519087	1518383	4e-26	103.0	251	99	88
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	31.679	262	155	6	3	241	674920	675702	1.0099999999999999e-23	97.1	251	99	95
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	28.302	265	162	4	5	250	1441169	1440402	2.64e-23	95.9	251	99	98
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	29.091	220	136	5	7	207	1499235	1499891	7.789999999999999e-23	94.4	251	99	80
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	28.226	248	140	6	2	211	1168637	1169380	7.03e-19	82.8	251	99	84
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	30.0	250	127	11	2	212	2580163	2579441	1.7e-16	75.9	251	99	84
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	27.706	231	130	9	5	205	1821606	1820935	9.56e-16	73.6	251	99	80
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	26.778	239	144	6	7	217	418533	419240	4.35e-15	71.6	251	99	84
NZ_CP019041.1	BAC0465|znuC/yebM|sp|P0A9X1|ZNUC_ECOLI|Zinc|import|ATP-binding|protein|ZnuC|OS=Escherichia|coli|(strain|K12)|GN=znuC|PE=1|SV=1	NZ_CP019041.1	25.108	231	140	7	4	205	822178	821498	8.14e-11	58.9	251	99	80
NZ_CP019041.1	BAC0467|zraR/hydH|sp|P14375|ZRAR_ECOLI|Transcriptional|regulatory|protein|ZraR|OS=Escherichia|coli|(strain|K12)|GN=zraR|PE=1|SV=2	NZ_CP019041.1	40.43	465	232	4	20	440	1891686	1890295	4.18e-100	325.0	441	96	95
NZ_CP019041.1	BAC0467|zraR/hydH|sp|P14375|ZRAR_ECOLI|Transcriptional|regulatory|protein|ZraR|OS=Escherichia|coli|(strain|K12)|GN=zraR|PE=1|SV=2	NZ_CP019041.1	37.885	454	248	4	18	441	3372891	3374240	5.230000000000001e-88	290.0	441	96	96
NZ_CP019041.1	BAC0470|zur/yjbK|sp|P0AC51|ZUR_ECOLI|Zinc|uptake|regulation|protein|OS=Escherichia|coli|(strain|K12)|GN=zur|PE=1|SV=1	NZ_CP019041.1	42.029	138	78	2	10	146	90026	90436	8.6e-28	105.0	171	80	80
NZ_CP019041.1	BAC0705|bcrB|tr|I7A797|I7A797_LISMN|BcrB|OS=Listeria|monocytogenes|GN=bcrB|PE=3|SV=1	NZ_CP019041.1	36.905	84	53	0	1	84	2516891	2516640	3.9e-12	57.8	105	80	80
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	34.375	224	145	2	1	222	1074403	1075074	6.22e-36	131.0	224	100	99
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	33.04	227	140	3	1	221	3033720	3033058	7.76e-36	130.0	224	100	99
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	30.045	223	148	4	4	221	385280	384621	1.46e-32	121.0	224	100	97
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	32.589	224	144	2	1	221	2875085	2874426	2.79e-31	117.0	224	100	99
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	31.004	229	151	4	3	224	535149	534463	2.22e-28	109.0	224	100	99
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	26.638	229	158	3	3	221	33382	34068	2.07e-27	106.0	224	100	98
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	31.081	222	150	2	3	223	1235288	1234629	1.71e-26	103.0	224	100	99
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	28.767	219	151	2	4	221	1528322	1527678	8.32e-25	99.0	224	100	97
NZ_CP019041.1	BAC0707|chtR|ZP_06677963|DNA-binding|response|regulator|[Enterococcus|faecium|E1162]|GN=chtR	NZ_CP019041.1	28.378	222	154	3	4	223	1672409	1671753	7.23e-24	96.3	224	100	98
NZ_CP019041.1	BAC0708|chtS|ZP_06677962|sensor|histidine|kinase|[Enterococcus|faecium|E1162]|GN=chtS	NZ_CP019041.1	20.984	305	208	9	43	330	1234117	1233251	7.2e-08	51.2	341	84	84
NZ_CP019041.1	BAC0709|arrA|Q7WTU0|ArrA|(Twin-arginine|translocation|pathway|signal)	NZ_CP019041.1	20.735	844	523	32	58	853	1872936	1875173	8.07e-12	66.2	854	93	93
NZ_CP019041.1	BAC0714|arsT|tr|B7FB00|B7FB00_9MICO|Thioredoxin|reductase|OS=Microbacterium|sp.|A33|GN=arsT|PE=3|SV=1	NZ_CP019041.1	44.631	298	148	7	1	287	1270032	1269157	3.9799999999999995e-62	211.0	324	89	89
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	63.717	226	82	0	1	226	1235291	1234614	1.7699999999999999e-91	290.0	230	98	98
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	51.131	221	106	2	1	221	1528328	1527672	1.76e-62	207.0	230	98	96
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	41.014	217	126	2	3	218	1672409	1671762	1.38e-41	147.0	230	98	94
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	38.667	225	128	3	2	221	2875079	2874420	6.42e-36	131.0	230	98	96
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	39.914	233	128	4	2	225	535149	534460	1.6800000000000002e-32	121.0	230	98	97
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	42.793	222	122	3	2	219	1074409	1075071	1.2200000000000001e-31	119.0	230	98	95
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	35.965	228	137	4	3	225	3033711	3033040	1.08e-28	110.0	230	98	97
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	31.818	220	147	3	3	219	385280	384621	1.48e-25	101.0	230	98	94
NZ_CP019041.1	BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK|Two-component|heavy|metal|response|regulator|OS=Achromobacter|sp.|AO22|GN=copR|PE=4|SV=1	NZ_CP019041.1	34.322	236	134	5	2	221	33382	34074	2.27e-25	100.0	230	98	96
NZ_CP019041.1	BAC0720|copS|tr|D4PBR9|D4PBR9_9BURK|Sensor|protein|OS=Achromobacter|sp.|AO22|GN=copS|PE=4|SV=1	NZ_CP019041.1	34.409	465	296	6	8	471	1234627	1233257	4.2100000000000004e-79	266.0	477	98	97
NZ_CP019041.1	BAC0720|copS|tr|D4PBR9|D4PBR9_9BURK|Sensor|protein|OS=Achromobacter|sp.|AO22|GN=copS|PE=4|SV=1	NZ_CP019041.1	30.769	468	297	10	18	474	1527639	1526284	7.469999999999999e-45	166.0	477	98	96
NZ_CP019041.1	BAC0723|copA|tr|Q9L914|Q9L914_9GAMM|CopA|OS=Aeromonas|veronii|bv.|sobria|GN=copA|PE=4|SV=1	NZ_CP019041.1	44.389	597	288	17	65	641	1235992	1237710	7.880000000000001e-144	459.0	641	90	90
NZ_CP019041.1	BAC0723|copA|tr|Q9L914|Q9L914_9GAMM|CopA|OS=Aeromonas|veronii|bv.|sobria|GN=copA|PE=4|SV=1	NZ_CP019041.1	40.444	586	308	13	67	641	1026836	1028503	3.13e-129	417.0	641	90	90
NZ_CP019041.1	BAC0724|copZ|sp|O32221|COPZ_BACSU|Copper|chaperone|CopZ|OS=Bacillus|subtilis|(strain|168)|GN=copZ|PE=1|SV=1	NZ_CP019041.1	35.294	68	43	1	2	69	1320560	1320360	7.51e-10	49.7	69	99	99
